Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Auto_number__c,Currency__c,ExtId__c,ISO_Code__c,Scale__c
a0q1I000001M8c8QAC,0051I000000r0mDQAQ,False,KZT,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001898,Kazakhstani Tenge,&0AQJGqM000000I1q0a,KZT,
a0q1I000001M8c9QAC,0051I000000r0mDQAQ,False,LAK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001899,Lao Kip,&0AQKGqM000000I1q0a,LAK,
a0q1I000001M8cAQAS,0051I000000r0mDQAQ,False,LBP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001900,Lebanese Pound,&0AQLGqM000000I1q0a,LBP,
a0q1I000001M8cBQAS,0051I000000r0mDQAQ,False,LKR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001901,Sri Lankan Rupee,&0AQMGqM000000I1q0a,LKR,
a0q1I000001M8cCQAS,0051I000000r0mDQAQ,False,LRD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001902,Liberian Dollar,&0AQNGqM000000I1q0a,LRD,
a0q1I000001M8cDQAS,0051I000000r0mDQAQ,False,LSL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001903,Lesotho Loti,&0AQOGqM000000I1q0a,LSL,
a0q1I000001M8cEQAS,0051I000000r0mDQAQ,False,LYD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001904,Libyan Dinar,&0AQPGqM000000I1q0a,LYD,
a0q1I000001M8cFQAS,0051I000000r0mDQAQ,False,MAD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001905,Moroccan Dirham,&0AQQGqM000000I1q0a,MAD,
a0q1I000001M8cGQAS,0051I000000r0mDQAQ,False,MDL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001906,Moldovan Leu,&0AQRGqM000000I1q0a,MDL,
a0q1I000001M8cHQAS,0051I000000r0mDQAQ,False,FKP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001907,Falkland Islands Pound,&KAQpFqM000000I1q0a,FKP,
a0q1I000001M8cIQAS,0051I000000r0mDQAQ,False,CHE,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001908,WirÿEuro (Complementary Currency),&KAQqFqM000000I1q0a,CHE,
a0q1I000001M8cJQAS,0051I000000r0mDQAQ,False,GBP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001909,Pound Sterling,&KAQrFqM000000I1q0a,GBP,
a0q1I000001M8cKQAS,0051I000000r0mDQAQ,False,FJD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001910,Fiji Dollar,&KAQoFqM000000I1q0a,FJD,
a0q1I000001M8cLQAS,0051I000000r0mDQAQ,False,GEL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001911,Georgian Lari,&KAQsFqM000000I1q0a,GEL,
a0q1I000001M8cMQAS,0051I000000r0mDQAQ,False,GHS,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001912,Ghanaian Cedi,&KAQtFqM000000I1q0a,GHS,
a0q1I000001M8cNQAS,0051I000000r0mDQAQ,False,GIP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001913,Gibraltar Pound,&KAQuFqM000000I1q0a,GIP,
a0q1I000001M8cOQAS,0051I000000r0mDQAQ,False,MKD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001914,Macedonian Denar,&0AQTGqM000000I1q0a,MKD,
a0q1I000001M8cPQAS,0051I000000r0mDQAQ,False,MMK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001915,Myanmar Kyat,&0AQUGqM000000I1q0a,MMK,
a0q1I000001M8cQQAS,0051I000000r0mDQAQ,False,MNT,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001916,Mongolian T”gr”g,&0AQVGqM000000I1q0a,MNT,
a0q1I000001M8cRQAS,0051I000000r0mDQAQ,False,MOP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001917,Macanese Pataca,&0AQWGqM000000I1q0a,MOP,
a0q1I000001M8cSQAS,0051I000000r0mDQAQ,False,MRO,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001918,Mauritanian Ouguiya,&0AQXGqM000000I1q0a,MRO,
a0q1I000001M8cTQAS,0051I000000r0mDQAQ,False,MGA,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001919,Malagasy Ariary,&0AQSGqM000000I1q0a,MGA,
a0q1I000001M8cUQAS,0051I000000r0mDQAQ,False,MUR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001920,Mauritian Rupee,&0AQYGqM000000I1q0a,MUR,
a0q1I000001M8cVQAS,0051I000000r0mDQAQ,False,MVR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001921,Maldivian Rufiyaa,&0AQZGqM000000I1q0a,MVR,
a0q1I000001M8cWQAS,0051I000000r0mDQAQ,False,MWK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001922,Malawian Kwacha,&KAQaGqM000000I1q0a,MWK,
a0q1I000001M8cXQAS,0051I000000r0mDQAQ,False,KES,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001923,Kenyan Shilling,&KAQbGqM000000I1q0a,KES,
a0q1I000001M8cYQAS,0051I000000r0mDQAQ,False,KGS,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001924,Kyrgyzstani Som,&KAQcGqM000000I1q0a,KGS,
a0q1I000001M8cZQAS,0051I000000r0mDQAQ,False,GYD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001925,Guyanese Dollar,&KAQyFqM000000I1q0a,GYD,
a0q1I000001M8caQAC,0051I000000r0mDQAQ,False,HKD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001926,Hong Kong Dollar,&KAQzFqM000000I1q0a,HKD,
a0q1I000001M8cbQAC,0051I000000r0mDQAQ,False,HNL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001927,Honduran Lempira,&KAQ0GqM000000I1q0a,HNL,
a0q1I000001M8ccQAC,0051I000000r0mDQAQ,False,HRK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001928,Croatian Kuna,&KAQ1GqM000000I1q0a,HRK,
a0q1I000001M8cdQAC,0051I000000r0mDQAQ,False,HTG,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001929,Haitian Gourde,&KAQ2GqM000000I1q0a,HTG,
a0q1I000001M8ceQAC,0051I000000r0mDQAQ,False,HUF,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001930,Hungarian Forint,&KAQ3GqM000000I1q0a,HUF,
a0q1I000001M8cfQAC,0051I000000r0mDQAQ,False,IDR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001931,Indonesian Rupiah,&KAQ4GqM000000I1q0a,IDR,
a0q1I000001M8cgQAC,0051I000000r0mDQAQ,False,ILS,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001932,Israeli New Shekel,&KAQ5GqM000000I1q0a,ILS,
a0q1I000001M8chQAC,0051I000000r0mDQAQ,False,INR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001933,Indian Rupee,&KAQ6GqM000000I1q0a,INR,
a0q1I000001M8ciQAC,0051I000000r0mDQAQ,False,IQD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001934,Iraqi Dinar,&KAQ7GqM000000I1q0a,IQD,
a0q1I000001M8cjQAC,0051I000000r0mDQAQ,False,IRR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001935,Iranian Rial,&KAQ8GqM000000I1q0a,IRR,
a0q1I000001M8ckQAC,0051I000000r0mDQAQ,False,ISK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001936,Icelandic Kr¢na,&KAQ9GqM000000I1q0a,ISK,
a0q1I000001M8clQAC,0051I000000r0mDQAQ,False,GMD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001937,Gambian Dalasi,&KAQvFqM000000I1q0a,GMD,
a0q1I000001M8cmQAC,0051I000000r0mDQAQ,False,JMD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001938,Jamaican Dollar,&0AQAGqM000000I1q0a,JMD,
a0q1I000001M8cnQAC,0051I000000r0mDQAQ,False,JOD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001939,Jordanian Dinar,&0AQBGqM000000I1q0a,JOD,
a0q1I000001M8coQAC,0051I000000r0mDQAQ,False,JPY,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001940,Japanese Yen,&0AQCGqM000000I1q0a,JPY,
a0q1I000001M8cpQAC,0051I000000r0mDQAQ,False,GNF,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001941,Guinean Franc,&KAQwFqM000000I1q0a,GNF,
a0q1I000001M8cqQAC,0051I000000r0mDQAQ,False,GTQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001942,Guatemalan Quetzal,&KAQxFqM000000I1q0a,GTQ,
a0q1I000001M8crQAC,0051I000000r0mDQAQ,False,KHR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001943,Cambodian Riel,&0AQDGqM000000I1q0a,KHR,
a0q1I000001M8csQAC,0051I000000r0mDQAQ,False,MXN,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001944,Mexican Peso,&KAQdGqM000000I1q0a,MXN,
a0q1I000001M8ctQAC,0051I000000r0mDQAQ,False,MXV,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001945,Mexican Unidad De Inversion(Udi) (Funds Code),&KAQeGqM000000I1q0a,MXV,
a0q1I000001M8cuQAC,0051I000000r0mDQAQ,False,MYR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001946,Malaysian Ringgit,&KAQfGqM000000I1q0a,MYR,
a0q1I000001M8cvQAC,0051I000000r0mDQAQ,False,MZN,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001947,Mozambican Metical,&KAQgGqM000000I1q0a,MZN,
a0q1I000001M8cwQAC,0051I000000r0mDQAQ,False,NAD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001948,Namibian Dollar,&KAQhGqM000000I1q0a,NAD,
a0q1I000001M8cxQAC,0051I000000r0mDQAQ,False,NGN,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001949,Nigerian Naira,&KAQiGqM000000I1q0a,NGN,
a0q1I000001M8cyQAC,0051I000000r0mDQAQ,False,NIO,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001950,Nicaraguan C¢rdoba,&KAQjGqM000000I1q0a,NIO,
a0q1I000001M8czQAC,0051I000000r0mDQAQ,False,NOK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001951,Norwegian Krone,&KAQkGqM000000I1q0a,NOK,
a0q1I000001M8d0QAC,0051I000000r0mDQAQ,False,NPR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001952,Nepalese Rupee,&KAQlGqM000000I1q0a,NPR,
a0q1I000001M8d1QAC,0051I000000r0mDQAQ,False,NZD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001953,New Zealand Dollar,&KAQmGqM000000I1q0a,NZD,
a0q1I000001M8d2QAC,0051I000000r0mDQAQ,False,OMR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001954,Omani Rial,&KAQnGqM000000I1q0a,OMR,
a0q1I000001M8d3QAC,0051I000000r0mDQAQ,False,PAB,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001955,Panamanian Balboa,&KAQoGqM000000I1q0a,PAB,
a0q1I000001M8d4QAC,0051I000000r0mDQAQ,False,RON,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001956,Romanian Leu,&KAQwGqM000000I1q0a,RON,
a0q1I000001M8d5QAC,0051I000000r0mDQAQ,False,RSD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001957,Serbian Dinar,&KAQxGqM000000I1q0a,RSD,
a0q1I000001M8d6QAC,0051I000000r0mDQAQ,False,RUB,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001958,Russian Ruble,&KAQyGqM000000I1q0a,RUB,
a0q1I000001M8d7QAC,0051I000000r0mDQAQ,False,RWF,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001959,Rwandan Franc,&KAQzGqM000000I1q0a,RWF,
a0q1I000001M8d8QAC,0051I000000r0mDQAQ,False,SAR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001960,Saudi Riyal,&KAQ0HqM000000I1q0a,SAR,
a0q1I000001M8d9QAC,0051I000000r0mDQAQ,False,SBD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001961,Solomon Islands Dollar,&KAQ1HqM000000I1q0a,SBD,
a0q1I000001M8dAQAS,0051I000000r0mDQAQ,False,SCR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001962,Seychelles Rupee,&KAQ2HqM000000I1q0a,SCR,
a0q1I000001M8dBQAS,0051I000000r0mDQAQ,False,SDG,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001963,Sudanese Pound,&KAQ3HqM000000I1q0a,SDG,
a0q1I000001M8dCQAS,0051I000000r0mDQAQ,False,SEK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001964,Swedish Krona/Kronor,&KAQ4HqM000000I1q0a,SEK,
a0q1I000001M8dDQAS,0051I000000r0mDQAQ,False,SGD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001965,Singapore Dollar,&KAQ5HqM000000I1q0a,SGD,
a0q1I000001M8dEQAS,0051I000000r0mDQAQ,False,PEN,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001966,Peruvian Sol,&KAQpGqM000000I1q0a,PEN,
a0q1I000001M8dFQAS,0051I000000r0mDQAQ,False,PGK,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001967,Papua New Guinean Kina,&KAQqGqM000000I1q0a,PGK,
a0q1I000001M8dGQAS,0051I000000r0mDQAQ,False,PHP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001968,Philippine Peso,&KAQrGqM000000I1q0a,PHP,
a0q1I000001M8dHQAS,0051I000000r0mDQAQ,False,PKR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001969,Pakistani Rupee,&KAQsGqM000000I1q0a,PKR,
a0q1I000001M8dIQAS,0051I000000r0mDQAQ,False,PLN,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001970,Polish Z?oty,&KAQtGqM000000I1q0a,PLN,
a0q1I000001M8dJQAS,0051I000000r0mDQAQ,False,PYG,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001971,Paraguayan Guaran¡,&KAQuGqM000000I1q0a,PYG,
a0q1I000001M8dKQAS,0051I000000r0mDQAQ,False,QAR,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001972,Qatari Riyal,&KAQvGqM000000I1q0a,QAR,
a0q1I000001M8dLQAS,0051I000000r0mDQAQ,False,SHP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001973,Saint Helena Pound,&KAQ6HqM000000I1q0a,SHP,
a0q1I000001M8dMQAS,0051I000000r0mDQAQ,False,SLL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001974,Sierra Leonean Leone,&KAQ7HqM000000I1q0a,SLL,
a0q1I000001M8dNQAS,0051I000000r0mDQAQ,False,SOS,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001975,Somali Shilling,&KAQ8HqM000000I1q0a,SOS,
a0q1I000001M8dOQAS,0051I000000r0mDQAQ,False,SRD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001976,Surinamese Dollar,&KAQ9HqM000000I1q0a,SRD,
a0q1I000001M8dPQAS,0051I000000r0mDQAQ,False,SSP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001977,South Sudanese Pound,&0AQAHqM000000I1q0a,SSP,
a0q1I000001M8dQQAS,0051I000000r0mDQAQ,False,STD,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001978,S?o Tom‚ And Pr¡ncipe Dobra,&0AQBHqM000000I1q0a,STD,
a0q1I000001M8dRQAS,0051I000000r0mDQAQ,False,SYP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001979,Syrian Pound,&0AQCHqM000000I1q0a,SYP,
a0q1I000001M8dSQAS,0051I000000r0mDQAQ,False,SZL,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001980,Swazi Lilangeni,&0AQDHqM000000I1q0a,SZL,
a0q1I000001M8dTQAS,0051I000000r0mDQAQ,False,THB,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001981,Thai Baht,&0AQEHqM000000I1q0a,THB,
a0q1I000001M8dUQAS,0051I000000r0mDQAQ,False,TJS,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001982,Tajikistani Somoni,&0AQFHqM000000I1q0a,TJS,
a0q1I000001M8dVQAS,0051I000000r0mDQAQ,False,TMT,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001983,Turkmenistani Manat,&0AQGHqM000000I1q0a,TMT,
a0q1I000001M8dWQAS,0051I000000r0mDQAQ,False,TND,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001984,Tunisian Dinar,&0AQHHqM000000I1q0a,TND,
a0q1I000001M8dXQAS,0051I000000r0mDQAQ,False,TOP,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001985,Tongan Pa?anga,&0AQIHqM000000I1q0a,TOP,
a0q1I000001M8dYQAS,0051I000000r0mDQAQ,False,TRY,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,0051I000000r0mDQAQ,2017-12-07T17:51:16.000+0000,,,0000001986,Turkish Lira,&0AQJHqM000000I1q0a,TRY,
